X;Y
73;144
76;161
81;177
91;191
103;201
118;207
135;209
152;210
169;213
186;216
202;218
219;221
236;223
253;225
270;226
287;227
304;227
322;226
339;225
356;222
373;219
389;217
406;215
423;212
439;210
457;209
473;206
488;198
500;186
509;172
514;156
513;139
507;123
497;110
483;99
469;93
452;91
435;89
418;87
401;84
384;82
367;79
351;78
334;76
316;75
299;74
282;75
265;75
247;76
230;78
213;80
197;82
180;85
163;88
147;90
129;91
113;94
98;102
85;114
78;128
