X;Y
83;145
89;160
98;174
111;185
126;192
144;194
162;195
179;197
196;200
213;203
231;205
248;207
266;208
284;209
302;209
320;209
338;209
356;208
374;206
391;204
409;202
426;199
443;196
461;195
478;194
495;191
511;183
523;171
531;155
535;140
533;123
529;106
519;92
506;81
490;75
472;73
455;72
437;70
420;67
403;64
386;62
369;60
351;59
333;58
315;58
296;58
278;58
260;59
243;61
225;63
208;65
191;68
174;71
156;73
139;74
122;77
106;86
94;98
86;113
84;129
