X;Y
66;109
68;123
74;136
85;144
98;147
112;149
125;153
138;158
151;163
164;167
177;171
191;174
205;176
219;178
233;179
248;179
263;179
276;178
291;177
305;175
319;173
332;170
346;166
358;162
371;157
384;153
397;149
411;147
425;143
435;133
439;120
436;107
430;95
419;85
405;83
392;80
379;76
366;71
354;66
341;62
328;58
314;55
300;53
286;51
272;50
258;49
243;49
228;50
214;50
200;52
186;54
172;57
159;61
146;65
133;71
121;75
107;79
93;81
80;87
72;97
