X;Y
103;222
110;239
124;251
140;257
159;258
177;260
195;265
212;270
229;274
247;277
265;280
283;282
302;283
320;283
338;284
357;284
376;284
395;284
413;283
431;281
450;278
467;276
485;272
502;268
519;263
537;259
556;258
573;255
589;245
598;230
600;213
594;197
581;184
564;179
546;177
528;175
510;170
493;166
476;162
458;158
440;156
422;154
404;152
385;151
367;151
347;151
328;151
310;152
291;154
273;156
255;158
237;161
219;164
202;169
185;173
167;177
148;178
130;181
115;190
105;205
