n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;548,349610877454;n. def.;241,856872390833;n. def.;n. def.;n. def.;n. def.;n. def.
1;-165,276172990555;-18,3490248141575;-9,60066029837476;83,6535225176454;1;8,54572341582269E-17;5,34107713488918E-17;-0,506349449961267
2;0,0119723558326473;-0,176998039490983;0,4309368294316;-0,0934370374107397;0,000154459350886335;0,0010574606415249;-0,0024083374144404;0,00110780432791937
3;-13,1486321689356;-4,50806652539403;-2,17181830184229;6,36587460742504;0,083587311500642;0,000100282465659476;-0,000173882234093504;-0,0404482171062111
4;0,0249415952931523;-0,10998606103951;-0,169197639044973;0,0102284146338346;0,000146396940727432;0,000661474100482497;0,00089537674040522;-0,000488165396304254
5;-3,07142143843494;-1,9712897465135;-1,85503042777752;3,29766521189526;0,0219385476635847;0,000472477728808328;-0,000829835270034385;-0,0227409052637671
6;0,0394812873339138;-0,0198613131686666;-0,0510907996675099;0,0379538193149673;-0,000115087483190776;0,000238504713305172;0,0001046335982664;-0,000368837987167847
7;-0,562138402039387;-0,629101651487538;-1,37210878734284;1,31396565233949;0,00505973828118714;0,000359019628378148;0,000466898913883238;-0,0114152674947816
8;0,0126857183089699;0,00361384451775582;0,00358403709466514;-0,070781648624608;-6,48208308672004E-05;4,53084111641877E-05;0,000312859407678158;0,000289475144828869
9;0,0181479361622132;-0,026703163936813;-0,432059929572125;0,337370006431809;7,25957714943595E-05;0,000171536008026715;-0,000249753340854456;-0,00328743367722953
10;0,00667801478121065;-0,0108758147366038;0,0425695782826865;0,0527273097203075;3,86006474198724E-05;6,59425954986546E-05;-0,000399383862934742;8,13275877801656E-05
11;0,105539316100749;0,0741036299391776;0,139275491335941;0,0654231684055165;-0,00064604290460445;0,000433091735093034;-0,00066713476138405;0,000638448372572323
12;0,0193794311019644;-0,0172928331038078;0,0141723658024653;-0,00594627659416431;7,06663450352065E-05;0,000139535862694342;1,25332091068321E-05;9,11938425479343E-05
13;0,0634931035053745;0,0252147484486054;0,245740261772889;-0,108639641544575;-0,000205912926132025;0,000358796056730369;0,000425657206892963;0,0015578996363291
14;0,0100734183048851;-0,0194667260724319;0,00639071357465295;-0,0258030131427899;0,000114887545552537;6,54029661914628E-05;0,000153185439780921;4,45489181280746E-05
15;0,0168282684540052;-0,0449857168304192;0,167945186462316;-0,0309551695223254;0,000277462853630165;8,49257791432251E-05;0,000254225899681377;0,00099459929294656
16;-0,00635995940114596;-0,0188906307254569;-0,00251859655030613;-0,045515929989009;0,000105711068104497;-5,79019010762805E-05;0,000266446837342005;-6,31914527158001E-05
17;0,0323704060634853;-0,0611442801546;0,00665275423646604;0,00422385419330046;0,000407736130561227;8,26586866841278E-05;-1,40558858109461E-05;4,53544108942784E-05
18;-0,000691294524551774;-0,0180647102073066;-9,46383440157931E-05;0,0235397055254436;9,82711234702194E-05;-4,56472306050628E-05;-0,000131044133695988;5,42530887898079E-05
19;0,01285528544207;-0,045058765060879;-0,0299131759543123;-0,104700443503034;0,000275658996055534;-6,48087867379932E-05;0,000462955729511207;-0,000462230706395033
20;-0,00172087144011322;-0,0144870563044908;0,0106303592897053;-0,0247163378820743;6,55810339888889E-05;-5,88032069175374E-05;0,000158115150578996;-3,34007384304187E-05
21;-0,0175643122116844;-0,0295603521846125;-0,0665473467790537;-0,0492940020294619;6,30335786586207E-05;-0,000198146456145077;-4,33280398615807E-05;-0,000495641901770803
22;-0,000383546946678138;-0,00762687652390628;-0,0188129138813277;0,0340655053089346;2,85640927653073E-05;-3,53166398257561E-05;-0,000221533866601357;7,57113548842613E-05
23;-0,0223709242509417;0,00522299716282606;-0,0690625232529514;-0,0141980298719612;-0,000128040608972793;-5,43954724269974E-05;-0,000285623861379426;-0,000312923525579539
24;0,00779050542332568;-0,00719957054271695;0,0177016406091157;0,000763680856927702;6,2374844668877E-05;-1,42390707540555E-05;9,00203878276984E-05;5,67861745347337E-05
25;-0,0277581463179327;0,00830087309117694;0,0260695506274638;0,00689670818206143;-0,000172680552425978;-2,03814523369235E-05;0,000127751699103357;0,000100487483978741
26;0,00403500590999975;-0,00359125965535446;-0,0286616503677522;-0,0287083216443077;2,92765458990933E-05;-1,40046363403724E-05;-0,000113715591475064;-0,000215827762961949
27;-0,0180446830088227;-0,0126146390907059;0,0163892534960536;0,0195569071785237;-9,19776733231935E-05;-9,47136182133055E-05;7,47096845991166E-05;0,000134394488670435
28;-0,0115136490126419;-9,43217139040524E-05;0,0130838014511878;-0,0346251870630071;-6,87216521241247E-05;-6,70270651281387E-06;9,55258851759884E-05;-0,000201114635674569
29;-0,0275293083809871;-0,00916173262386825;-0,0234273751464301;-0,0406269815742106;-0,00016739073011954;-5,1063559488044E-05;-0,000147214848961027;-0,000240161431150445
30;-0,0137193166175867;-0,00522458984236166;-0,000971943020917722;0,00821415471587365;-8,60198324264897E-05;-1,97165148009458E-05;1,1811817004957E-06;4,97810348925349E-05
