n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;635,294168661132;n. def.;239,677784026733;n. def.;n. def.;n. def.;n. def.;n. def.
1;-213,166387635615;-28,8331894970794;-10,5713671040443;72,7539107351903;1;6,60635251396504E-17;9,08373470670192E-17;-0,341751903790463
2;0,0634278306500944;0,0616371179211398;-0,545184687842333;0,416410655826047;-0,000352495055532592;-0,000208503313824393;0,00193707839727683;-0,00253375253681972
3;-19,5179938450536;-8,27161555372885;-3,23336112514684;6,91573895829473;0,098551538033296;4,74914714008504E-06;0,000969635764538534;-0,0354650208161024
4;0,0120625821560785;0,0594265470917631;-0,0367387160802508;-0,17318646430688;-0,000186463029263809;-0,000207214062898125;0,000556647758781438;0,000607680253534308
5;-5,21731882766177;-4,11167186970635;-3,48847075380693;4,39037289408753;0,0308812087826436;-4,63645253637344E-05;3,10977097887297E-05;-0,0260680842488957
6;-0,0464457510988876;0,00697099746834808;0,0366223562897425;-0,0668126872849842;0,000127780925866322;-0,000176030662309069;0,000103323236522091;0,00033931864059316
7;-1,44277760523684;-1,96396718007262;-3,20867549415396;2,34849937695261;0,0113292124242093;-1,14543421893414E-05;8,55584631275654E-05;-0,0184847450958919
8;-0,0269889623721902;-0,00777226642873879;0,0269860709371319;0,0591962029838205;9,12336460827939E-05;-9,23531528428673E-05;-0,0003018704918216;-2,31910979389666E-05
9;-0,289596119145903;-0,761748202855909;-1,85839043860686;0,758784583954314;0,00378776991275529;-6,65458618574427E-07;-0,000155662119214001;-0,00933068143656709
10;0,00295926570887169;-0,0171931953312544;0,0874968797432926;0,0555810978241546;7,30628213642411E-05;3,35867294777245E-05;-0,00034773590777427;0,000333773864723443
11;-0,0190467093112488;-0,245681407122587;-0,483044411172406;0,0925964429713386;0,00114434373448515;2,43619813881269E-05;-0,000194317815611381;-0,00227867176234556
12;-0,00848003498671442;-0,0414298472086683;0,134873409381676;-0,0559018975915002;0,000192521298109606;-4,22300700276481E-05;0,000275929030675888;0,000619943308765503
13;0,00838421208137556;-0,0820984796354718;0,11988274201261;-0,0131106932377223;0,000383558410205002;-2,02916118458083E-05;0,000147534837650217;0,000540554717536098
14;0,00341462688315186;-0,0482505642801097;0,0140344154620335;0,0532725886745418;0,000218489276281081;-4,91227777356876E-05;-0,000219061826644408;0,000134225057226968
15;-0,0045719908276843;-0,030558088085126;0,205531409339927;0,0826566354819734;0,000120723642187786;-7,4178938378278E-05;4,48217173562012E-05;0,00102914171280473
16;0,0256188189832647;-0,0296296437927426;0,00356706520225833;-0,00837785831806343;0,000180109656883601;2,78042315616666E-05;4,11238426985788E-05;-6,72328922722449E-06
17;0,0128125399538035;-0,0317048173172917;0,17665367086205;0,152308703064085;0,000151381768230439;-4,41491462590476E-05;-2,10590961499803E-05;0,00108430596953794
18;0,0285997286196495;-0,0213287087435307;-0,00930597083142836;-0,022718094281409;0,000165106516080519;1,68481967571946E-05;3,91736937316388E-05;-0,000107028664929826
19;0,0344551609025882;-0,0462568402088212;0,072787368736675;-0,00254426033635681;0,00025571373167404;-8,3315987012317E-05;0,00028280590462582;0,000184999755705246
20;0,0238985418518949;-0,0121807269375014;-0,0143714133145199;-0,0494670128618574;0,000124871591344704;2,32152979579122E-08;4,61580443502621E-05;-0,000234888320717358
21;0,0224920341676323;-0,044160437026095;0,00424227156986809;-0,109589705063115;0,00016864915035098;-0,000159535851380448;0,000190493610919727;-0,000472055327719336
22;0,00823514369920069;0,00506946505158946;-0,0454253437026739;-0,0527738246935669;3,18641136231741E-05;3,00254284652019E-05;-0,000154820008210187;-0,000284462125822878
23;0,0285957051667961;-0,0295774084388556;-0,0194765806980247;0,00142499364553106;0,000143063515554788;-0,000126537990109584;-9,13289396896195E-05;-8,66591443228329E-08
24;-0,00433572755057452;0,0107925472805432;0,00485294106987687;0,00590426331440856;-1,73350301273585E-05;5,12839381687533E-05;2,40710783838065E-05;2,5998639697009E-05
25;0,0477117814932673;-0,0223272098702802;0,0562180880382469;0,00828418231934117;0,000199645743124008;-0,000143258307148596;0,000263191872189529;-1,01978374592007E-05
26;0,00352562845339583;0,0067867961713073;-0,00155529791959777;0,0317633790487382;2,56366081870904E-05;2,53324317440979E-05;3,95072132739574E-05;0,000142339630451881
27;0,0508999210231312;-0,0167154310701367;-0,00321092205725575;-0,00929311856347183;0,000178576305776903;-0,000173601641980615;-3,30188955512197E-05;-3,16413710872195E-05
28;-0,00330763181320698;0,00676180300469614;0,00576591890434098;-0,037579560609228;4,30415273155519E-06;3,40803486949333E-05;-7,43659128407843E-05;-0,000160477088880432
29;0,0406774116477272;-0,00460713323618822;0,00534121434100862;-0,0123801218815244;0,000128032905929335;-0,000140962266607326;-1,97435955922046E-05;-5,91130006487815E-05
30;-0,0166367852844181;0,0039365639244067;-0,00667492806087142;-0,0110293947315806;-3,73301431020273E-05;7,02433259904431E-05;-5,88867745245673E-05;-1,06354110294325E-05
