n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;724,810580763633;n. def.;379,167454528464;n. def.;n. def.;n. def.;n. def.;n. def.
1;-237,881428498205;-11,5696625310971;-3,87427162000626;91,229151452232;1;7,45856372276236E-17;1,11878455841435E-16;-0,383389530967235
2;-0,0380692030239818;-0,0266819567018049;0,265433290247271;-0,266991064732574;0,000172925948868732;9,22381233363898E-05;-0,000997377848328954;0,00122628463319765
3;-22,460083151421;-3,34947198618021;-1,39366994627017;9,34931283349931;0,0953479547402058;2,04465897564431E-05;0,000224153262130889;-0,0396897054419757
4;-0,0945526970090571;-0,0582831896400612;0,150421462026609;-0,0738285768600869;0,000439034309327645;0,000160379008952561;-0,000556786673026364;0,00042897367510663
5;-6,58831756870521;-1,64276374038398;-1,50474355376212;5,89748502189963;0,0285095566347398;-4,13837812647347E-05;0,000117882511352472;-0,0255558569413886
6;-0,0864462025049421;-0,0380132181648434;-0,0491129351948607;0,00721404421028791;0,000393310818840919;4,62699679938791E-05;0,000189326194053913;-8,93653316321541E-05
7;-2,17281696062228;-0,766639263832092;-1,2707614113051;3,61613124489619;0,0096744951279347;-3,68900490442175E-05;-0,000128964836826625;-0,0160930476759572
8;-0,0706484457357536;-0,0165122068403168;-0,019038976151982;-0,0307155870944794;0,000300017865674299;-5,10815300950475E-05;0,000124443915795632;8,78542625917012E-05
9;-0,59764149260523;-0,268780101644538;-0,785019372425566;1,61399256691778;0,00275052963173748;-4,59911591714321E-05;5,10652023075436E-05;-0,00753594050871196
10;-0,0627097812013387;-0,0310201833371608;0,0305462147918566;-0,0923838848322339;0,000293355027511628;-1,2043559093297E-05;7,28533969060536E-05;0,000402121659197644
11;-0,103352568746694;-0,0630742418080494;-0,115042055589791;0,273427175255521;0,000508891556662839;4,27253515514019E-06;-0,00018224684665683;-0,00123192292513909
12;-0,0697642376131617;-0,0483477869886222;0,0284489342081637;-0,113202271388315;0,000355908374036506;2,33221020819969E-06;0,000168896136012663;0,00046044009086844
13;-0,0413211763778176;-0,0267086174245014;0,137256839287637;-0,295429757756784;0,000205263710468037;-1,85101774642953E-05;0,000286547639534398;0,0013375150253672
14;-0,0635400059787966;-0,0435650097402067;-0,0310252768256787;-0,00238823835400278;0,000321747503792418;-3,02185894384588E-05;0,000107348890590821;-7,58280571341247E-05
15;-0,0624942597250862;-0,0193093119867617;0,13791221853686;-0,213705275146878;0,000247362779335746;-0,000121183898562038;0,000183243923254795;0,00105187878818771
16;-0,039741183588853;-0,0343357487820406;0,00465259033956578;0,0505799586937646;0,000220234720025935;-1,76854713214329E-05;-0,000164616342874369;-0,000134902915595073
17;-0,0578813093558657;-0,0392560415517273;0,161091248696658;-0,0815881899502786;0,000285186245995081;-7,41794597134762E-05;-0,000192505789716496;0,000732938826251647
18;-0,0121133579226691;-0,0371701329322806;-0,0019409592885456;0,0948104814302509;0,000154359577379501;5,88247398461687E-05;-0,000304777849938536;-0,000255558328195898
19;-0,0631435286369242;-0,0715905977508392;0,0445211075523916;-0,0560633589391603;0,000398758977498837;-3,90225119399933E-05;8,19682182043353E-05;0,000289406911634761
20;0,00660043048564646;-0,0221802455776055;-0,0536849861169873;0,0442861946142721;6,29788228042163E-05;7,48730552522434E-05;-3,25245392345147E-05;-0,000290170438815386
21;-0,0582386562773684;-0,0599561496801412;-0,114884086764303;0,043361906850417;0,00034041575634733;-8,3006631917228E-05;8,66736775332636E-05;-0,000508645382276015
22;0,00880245590857361;-0,0106058437150275;0,0100969161046985;0,0131270620745621;2,2711999327287E-05;5,32746758664399E-05;-6,83830783313637E-05;1,24153593998566E-05
23;-0,0428978215172561;-0,0454433069177234;-0,0318932035360933;0,0277108346996353;0,000248547298111601;-8,40458578682315E-05;-4,94788145864565E-05;-0,000170391648415681
24;0,0185378417601329;-0,0100473474115735;0,000347273996165997;0,018305732356114;1,05943423520006E-05;8,79961935571872E-05;-7,19183992592866E-05;-2,68392956578559E-05
25;-0,0266106692038527;-0,0336215619589907;-0,0726237742634139;0,0313340743729979;0,000169789766195908;-5,91566271566862E-05;-2,5408238905264E-05;-0,000331259601878505
26;0,0176426573344102;-0,00610046858749036;0,00912411774225643;-0,0456177910022386;3,69102961710222E-06;7,80219219765736E-05;0,000173533792053818;8,99102023165577E-05
27;-0,0177863363131385;-0,0206099426817762;0,000575088553035106;-0,00467836575333188;0,000101232537684673;-5,30038173199379E-05;1,88558388059503E-05;6,68292633978719E-06
28;0,00940822993537654;-0,0123836306255484;0,0223567847444845;-0,01224384068354;4,39736122834895E-05;4,79081744533114E-05;3,38591729026574E-05;0,000101703608497995
29;-0,0162123825062452;-0,0113045408792221;-0,0283449040240292;-0,00197022156104681;5,58661237982776E-05;-6,0982519615853E-05;2,38667239893301E-05;-0,000117090656268807
30;0,0126638243910481;-0,00867935796929575;-0,0253666720530076;0,00846253611507763;3,20932306116753E-05;5,62497000374726E-05;-2,67057824591773E-05;-0,000108880985865932
