n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;643,524584294336;n. def.;384,09220205657;n. def.;n. def.;n. def.;n. def.;n. def.
1;-183,747297149213;-31,0464839859097;-13,7547048864097;82,4210485993172;1;1,9064553685386E-17;9,53227684269299E-17;-0,448402828018082
2;-0,063874804366408;0,0884853349273485;-0,265490084979965;-0,314205977874761;0,000165004585698807;-0,000562529090940084;0,00190087605380191;0,00112184913675656
3;-14,5083907968857;-7,96643591609141;-3,95389033828143;7,13744267382583;0,0888191703311427;-8,59810877585288E-05;0,000197532863490675;-0,0437851226388416
4;-0,0212268043458788;0,0211513627901004;-0,0303408618222897;0,293572659549741;1,95176966057008E-05;-0,000158214517699494;-0,00085273061483249;-0,00133476164606131
5;-2,96185679251729;-3,25265180487694;-3,67962806935149;3,28900091552263;0,0236058830842838;-0,00014222361842479;7,81580389238289E-05;-0,0264839119103057
6;0,039108559128633;0,0257153026676241;-0,0643935334940132;0,0457352759475969;-0,00022872550778143;0,000104200089578931;-2,31863182692525E-05;-0,000423097177111575
7;-0,444112613527764;-0,98483590794879;-2,28437986793881;0,936143890437007;0,00579493325615737;-0,000147761163502846;9,44245427892475E-05;-0,0132477112541547
8;0,0321778627619032;0,000380042418306001;0,136393041334853;0,0636149152950833;-4,03950007578539E-05;0,000167034604525691;-0,000497804285449045;0,000636165639980261
9;-0,053510632665592;-0,0757937243946864;-0,747104160853647;-0,0346714467560389;0,000422669076473455;-0,000257807104517884;0,000425710457449007;-0,00399112592879101
10;0,0529531034277862;-0,0576155879167671;0,166111709032557;0,0674765763183526;0,000338332084448414;0,000248085830221879;-0,000263410368518308;0,000925536621129063
11;-0,0926794814612042;0,107465542789335;0,0526026542048876;-0,0203181623607486;-0,000690591831559102;-0,000321633364143267;0,000181045047909739;0,00024151491863734
12;0,0790549556686232;-0,0538186512779535;0,0259842551340171;0,0461321594545928;0,000443185728763505;0,000258817837546972;-0,000163176887803904;0,000232532014165069
13;-0,114649995234211;0,0435137708184245;0,242905311995399;0,0955921667676897;-0,000544872381672458;-0,000371081815491838;0,000328084035013578;0,00136124846297457
14;0,0781921614933586;-0,019536370312128;0,0313579504884061;0,0090568193914952;0,00036945386898452;0,000224510411978332;8,41619558321045E-05;0,000154089188888893
15;-0,0739035878979929;-0,0435162884057458;0,121231340767067;0,130043424543406;-0,000185866634945274;-0,000422157358383463;0,000120736864842829;0,000945865203936472
16;0,0614049621810547;-0,015956531776088;0,0654189415575537;-0,0165322020255376;0,000333191011518312;6,79204614988729E-05;0,000354675528137385;7,47804604651655E-05
17;-0,024562967124941;-0,0580765115986791;-0,0328942087697765;-0,00243906078786359;-3,7860160743552E-05;-0,000336160455235903;-0,000165606969335191;-6,29760738355971E-05
18;0,0452531783141428;-0,00791204204542794;0,000402706071625505;-0,0410907067435877;0,00024613541605737;-1,29432825210942E-05;2,87239058339489E-05;-0,000218683889075711
19;-0,0156352616696268;-0,0464481675415651;0,00704764749116557;-0,0711998459382062;-9,58691240398814E-05;-0,000244469336650812;1,92048758222317E-05;-0,000383731089800764
20;0,0164537141679574;-0,0258171708462323;0,0953083793967284;-0,0612485789753606;5,60273611350123E-05;-0,000153768026432721;0,000429081821692703;-0,000430921895115436
21;-0,010483133474978;-0,0423742577114022;-0,00115482954640611;-0,0513723996510102;-0,000137243566453581;-0,000189449833514072;-0,000109208318270449;-0,00025347849047392
22;0,00442406662940297;-0,0483704840346157;0,0181344173949705;-0,0523695059395677;-0,000115828586732041;-0,000233132453374678;-6,46419528500696E-05;-0,000290580554164334
23;-0,00960517651583877;-0,0294721887182833;-0,0141379797488954;-0,0286736245826681;-0,000142846153390778;-8,48533570600663E-05;-0,000158651522247718;-6,57653525879433E-05
24;0,0124109311681952;-0,0616061002243836;0,0600043360948692;0,0213376988345339;-0,000214731210367878;-0,00026010233159265;0,000291792909928431;-0,000177795271815229
25;-0,00727184836614886;-0,0175336909308428;-0,0312263673555356;-0,0086155667755194;-0,000100964083434901;-1,25325641660733E-05;-0,000122897094171802;0,000123032899979555
26;0,0462683982586784;-0,0664489355545387;0,0199094784302423;0,0336826737660364;-0,000251043935699723;-0,000354762224895917;0,000206031826291217;-3,93589342886565E-05
27;-0,00659211787477427;-0,0150363571757329;-0,00419645723805552;-0,0207142493824486;-8,55750804852332E-05;2,0412249669002E-05;-0,000113488061414871;2,35393669037856E-06
28;0,0699173574477354;-0,042070787009385;-0,00474937321624944;0,0153898173720521;-0,000221546665339651;-0,000377777878463863;8,20363818561693E-05;2,60002830557532E-05
29;-0,0103898359567114;-0,0101945821307281;-0,0338793521313304;-0,0250582256350966;-4,52320615758251E-05;6,33692392201046E-05;-0,000104548886900128;0,000200606704191278
30;0,0717049684113409;-0,0153684263790156;0,0110413384797221;-0,0059052333039607;-0,000200739188085605;-0,00033838589573472;-4,91464238679484E-05;-4,64461308110812E-05
