X;Y
92;189
99;207
112;222
128;230
147;233
166;231
186;232
205;235
224;238
243;242
262;244
281;247
301;248
321;250
340;250
361;250
380;249
400;248
420;246
439;244
458;241
477;238
496;234
515;231
534;229
554;230
573;228
590;219
602;205
609;188
609;170
604;152
591;138
575;127
556;124
537;126
517;126
498;123
479;120
460;117
440;115
421;113
401;111
381;111
362;110
341;110
322;111
302;112
282;113
263;115
244;118
225;121
206;125
187;128
168;130
148;128
129;129
112;138
100;153
94;170
