n;a(n);b(n);c(n);d(n);Invariant of a(n);Invariant of b(n);Invariant of c(n);Invariant of d(n)
0;697,688430433706;n. def.;404,418518395072;n. def.;n. def.;n. def.;n. def.;n. def.
1;-201,902560516713;-24,5961626093398;-8,07307256045094;74,2024958607196;1;1,04800929828386E-16;2,96935967847095E-16;-0,366932354216813
2;-0,0904948333891066;0,16465515391396;-0,982355828746334;-0,772954968687102;0,0002033946840304;-0,000907256593199032;0,00561209404028398;0,00250221139754937
3;-17,628018717148;-6,73263334594119;-3,6973154522317;10,0330735649052;0,0927759444280472;-0,000162811872077176;-0,000367101901649054;-0,052564537102862
4;-0,147753235822234;0,0681516934014805;-0,0671089430699718;-0,148925163862567;0,000477928401501948;-0,000641567195522656;0,000639736283845238;0,000485420273094804
5;-4,09090042149955;-2,85967889912399;-4,06525762041142;5,86967146100744;0,0245408434102141;4,29682192007264E-05;-0,000230944837316535;-0,0351019296827337
6;-0,0542169577203606;0,0157982887550954;0,0306759687457077;0,243994672484112;0,000149635621951639;-0,000232718745147254;-0,000918931365363625;-0,000786047968178842
7;-0,809616104168254;-0,945380390291916;-2,833068633908;2,37815940097019;0,00611835195391757;9,93040716643474E-05;0,000213377544885772;-0,0181844196044975
8;-0,0296470425083583;0,0171224844948594;0,00759400147033619;0,0968668000990929;1,25804768302099E-05;-0,000166740148865951;-0,00041760398215819;-0,000232766080108935
9;-0,0658979236678325;-0,14427427407359;-0,456307117247672;0,162263824020418;0,000777809633427594;3,8860951837243E-05;0,000289563607678947;-0,00236371071710015
10;-0,0255562214516988;3,19013031142494E-06;-0,0296482351089231;0,0495276569941191;4,27023295776971E-05;-0,000117327700431445;-0,000181038008398534;-0,000219005236777697
11;0,0179274878222133;0,0083790600600716;0,625371907496496;-0,0472875978430675;-5,67330564255489E-05;6,06598298554104E-05;-0,000430139365038155;0,00305367197502458
12;-0,0204626318885388;0,0159914930055832;-0,082106935521807;-0,065665635439192;-7,09892986668242E-05;-0,000105377932060332;0,000358220157739703;-0,000372853116853928
13;0,0122558080802036;-0,0331851760638676;0,533841180259842;0,0263844337879942;0,000165209109691008;4,08282026330826E-05;-4,7083359850211E-05;0,00262764293473755
14;-0,00451585536398194;-0,00597522081300676;0,13140757080435;0,0352430354085997;2,60059766546795E-05;-3,00786246860597E-05;-7,17483987390643E-05;0,000664865338121891
15;0,0251699828559028;-0,0579823182754228;0,0328105859858842;0,0268047095687475;0,000308511873735199;3,98530798647107E-05;-8,08570593778372E-05;0,000191469776450808
16;0,0149975196470325;-0,018668229821118;0,0109854599694665;0,0261811646555885;0,000113805431649638;3,15373512686229E-05;-9,68272447277179E-05;0,000100122812830902
17;0,0297557487299508;-0,054393919510819;-0,0583128108453469;-0,111639963760982;0,000302928803499797;-4,29819307347482E-06;0,000333428142905582;-0,000522892546714161
18;0,0168921015809001;-0,00637823663704197;-0,022904843367756;0,0495707303128062;7,65229377361286E-05;4,70316956538002E-05;-0,000261911921344546;5,73789410900501E-05
19;0,037839422767148;-0,062859184296219;-0,00749317368856938;-0,069048578880837;0,000350142140432477;-8,03111240372757E-05;0,000219855542090293;-0,000263312814795532
20;0,0350062823963774;-0,00793363284564526;0,0382402598060972;0,0579889436192877;0,000158750108405584;7,55767913121307E-05;-3,12301844692705E-05;0,000340415881772962
21;0,0457357420661461;-0,0377814988127039;-0,0724166640832969;-0,0270295014555582;0,000290208727129778;-3,80699909163946E-05;-0,000231327624945413;-0,000300503752493433
22;0,0305668372440609;-0,00214223171619915;-0,00291281967736422;-0,0737891532101179;0,000140199619588807;5,49948684626683E-05;0,00013920149041198;-0,000335341684669179
23;0,0161521253322939;-0,0183602757213861;0,014874768175819;-0,0674737927669809;0,000102075491962454;-6,0401446660491E-05;0,000170646649826981;-0,000294383235261474
24;0,0157024698324956;0,00483310967218925;0,00719243391406596;-0,00834441508520171;7,13109350609302E-05;3,76841789324447E-05;4,26667804682149E-05;-3,36492423040687E-05
25;0,00109076007780391;-0,0162360475867391;-0,027183745040751;0,0205903660680106;1,09778330059671E-05;-7,98540761157828E-05;-0,000139511169211441;9,24653192830396E-05
26;0,00647730335903134;0,0101046624360303;-0,0076126361408051;-0,0338993138759141;3,51337305671472E-05;4,84953510021992E-05;-4,75315512830733E-05;-0,000163752225188018
27;-0,00332629770755839;-0,00809718836791532;0,00227439091728671;-0,0163939654095657;-2,33929670137815E-05;-3,56675602476191E-05;-4,00079358506562E-06;-8,14758301782943E-05
28;-0,00436800079636529;0,00538760797081866;0,00704294160361709;-0,00808646202365352;-1,2526361484733E-05;3,20237626373684E-05;2,08429564698383E-05;-4,82238239548945E-05
29;0,000413027935936139;-0,00878305768445982;0,00698521126821499;0,0413744212750707;-1,68661898137598E-05;-4,09940095226736E-05;0,000116251547068754;0,000170138059387324
30;-0,00526437240217774;-0,00340225984306467;0,00608637880715704;0,00152639422237631;-3,09712749492183E-05;-5,2231610838102E-07;2,92167222786915E-05;-9,3971575057771E-06
