X;Y
52;93
55;108
63;122
74;131
89;136
104;139
120;142
135;145
151;148
166;151
182;154
197;156
213;157
229;159
245;159
261;160
278;160
294;159
311;159
327;157
343;156
359;153
375;150
390;147
406;144
421;141
436;139
452;136
466;127
475;115
480;100
478;85
469;71
457;61
443;57
427;54
412;51
396;47
381;44
366;40
350;38
334;36
319;34
302;33
286;32
269;32
253;32
237;32
220;33
205;35
189;37
173;39
157;42
142;45
126;49
111;52
96;54
80;58
67;66
56;79
