X;Y
108;203
110;222
120;239
132;254
148;260
167;263
186;262
206;263
225;266
243;269
262;272
281;274
300;276
319;278
339;279
358;280
378;280
398;280
418;279
437;277
456;275
475;273
493;270
512;267
531;264
550;263
570;264
588;260
604;250
616;235
623;219
621;200
614;183
601;169
585;160
566;157
547;158
527;158
508;155
489;152
471;149
452;147
433;145
413;143
394;143
374;143
354;143
334;144
315;145
295;146
276;148
257;151
239;154
220;157
201;159
181;159
162;157
144;162
128;174
116;187
