X;Y
102;193
108;211
117;227
131;238
148;245
166;245
186;245
205;247
223;251
241;254
259;257
277;260
296;261
315;263
334;263
353;264
373;264
392;262
410;260
429;257
447;254
465;250
483;246
501;243
519;241
538;242
558;241
574;235
589;222
597;206
601;189
596;171
588;155
574;143
557;137
539;137
520;140
502;138
483;135
465;131
447;128
429;126
410;124
391;123
371;122
352;122
333;123
314;124
295;125
277;127
258;129
240;132
222;136
204;140
185;142
166;141
147;141
130;148
116;161
107;176
