X;Y
78;169
80;188
86;206
99;220
115;229
134;231
153;230
173;231
192;234
210;238
229;242
248;245
267;247
286;249
306;250
326;251
346;251
366;251
386;250
405;248
425;246
444;243
462;240
481;237
500;234
520;233
540;234
559;230
575;220
586;206
593;189
594;170
586;153
574;139
558;129
540;125
520;126
500;126
481;123
462;119
444;116
425;113
406;111
386;109
366;108
346;108
326;108
306;108
286;110
267;111
248;113
229;116
210;120
191;123
173;126
153;127
133;126
114;129
97;138
85;153
