X;Y
64;109
66;127
75;143
89;154
106;158
125;159
143;162
160;167
176;171
194;176
211;179
229;182
246;185
265;187
283;188
302;189
321;189
337;188
356;187
374;185
392;182
409;178
427;175
444;170
461;165
478;161
496;160
515;160
532;154
545;141
551;125
550;108
541;94
527;84
510;79
491;79
473;77
456;72
439;67
422;62
405;56
388;56
370;53
352;51
334;49
315;48
296;48
279;50
260;50
242;52
224;54
206;57
188;61
172;65
154;70
137;74
119;74
101;75
84;81
71;93
