X;Y
89;197
95;215
105;229
120;241
137;245
157;244
175;244
194;246
212;249
231;252
249;255
268;257
287;258
306;259
325;259
343;259
362;259
382;259
401;258
420;256
438;253
456;250
474;246
493;243
511;241
530;243
549;243
565;236
580;222
587;206
589;188
583;172
574;156
559;145
542;140
523;142
504;142
485;140
467;137
449;134
430;131
412;128
393;126
375;124
356;124
336;124
317;125
298;126
279;127
260;129
241;131
223;134
205;137
187;140
168;142
149;141
129;143
113;150
100;163
91;179
