X;Y
81;116
87;132
97;144
111;151
129;152
146;153
161;159
177;163
193;168
209;172
225;175
242;178
258;180
275;181
293;182
309;183
327;183
344;182
360;180
377;179
394;176
410;173
427;169
442;165
458;161
474;157
491;155
508;153
523;147
532;133
539;119
535;103
524;91
510;83
493;82
475;80
459;77
443;73
427;68
411;65
395;62
379;59
362;58
345;56
330;55
312;55
294;55
277;56
261;58
244;60
228;62
211;65
196;69
180;73
164;77
149;81
132;82
114;83
99;89
88;101
