X;Y
86;150
87;170
95;186
109;200
126;207
145;209
165;212
183;217
201;222
220;227
238;231
257;234
276;237
296;239
315;241
335;242
355;242
374;241
394;240
413;238
432;236
451;232
469;228
488;223
506;218
524;214
543;210
563;208
580;199
592;186
600;169
599;151
592;133
578;119
561;113
542;110
523;107
505;102
487;97
468;92
450;88
431;85
411;81
392;79
372;78
353;77
334;77
314;77
294;79
275;81
255;84
236;87
218;91
199;96
181;101
162;106
144;109
124;111
107;120
94;133
