X;Y
64;120
67;139
77;155
91;166
109;170
127;171
146;173
164;177
182;182
200;186
218;190
236;192
255;195
274;196
293;197
312;198
332;198
351;197
370;196
390;194
408;192
426;189
445;185
463;181
480;177
498;173
517;170
536;169
553;163
567;150
574;133
571;115
562;99
547;89
529;86
510;84
492;81
474;76
456;71
438;67
420;64
402;61
383;58
364;57
345;56
326;55
306;56
287;56
268;57
249;59
230;62
212;65
194;69
177;73
159;78
141;83
122;84
103;85
86;91
72;104
